ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu,edu_cat,imaginary_screensize,eyesight_z
44380,post,AR,54,female,associates or some college,13,686,672,124.68172796666667,234.04166666666666,white,90.24743945120954,6.109181740893106,yes,14,college,1335,-0.5517812682419904
30648,post,AR,27,female,associates or some college,12,260,252,55.871970983333334,70.04166666666667,white,93.21971245113882,0,yes,13,college,1319,-0.701829370731253
69099,post,AR,35,female,some high school,16,590,499,126.04832716666667,94.125,unspecified,96.35662119210265,8.959556886774195,unspecified,NA,hs,1321,0.05739790828949027
13270,post,AR,27,male,high school,24,758,717,173.37814550000002,93.45833333333333,unspecified,111.30675057398027,17.833144190757864,unspecified,NA,hs,1320,1.3661321071458956
23248,post,AR,54,female,bachelors degree,17,915,597,263.77593033333335,76.33333333333333,unspecified,99.27980911701225,9.10874554716635,unspecified,NA,college,1315,-0.5458982907328778
55784,post,AR,59,female,associates or some college,14,203,203,35.97717365,199.25,white,111.30675057398027,-12.026941456968018,yes,14,college,1332,-1.9442248195883196
17773,post,AR,43,male,high school,5,67,50,11.345170166666666,134,unspecified,73.62967004333692,-3.494704241125689,unspecified,NA,hs,1348,-1.676702268884496
35931,post,AR,26,male,phd,7,1230,889,284.00013585,174.29166666666666,white,93.21971245113882,-15.96978739835383,yes,20,postcollege,1325,-1.9538354031065837
43727,post,AR,42,male,bachelors degree,2,182,162,37.722675116666665,102.16666666666667,white,65.86309335852766,-6.96875212118848,yes,16,college,1343,-2.0421004653193435
9650,post,AR,53,male,masters degree or equivalent,16,1632,1391,409.7400777166667,141,white,117.29430352573115,-11.978125446854307,yes,20,postcollege,1308,1.327782205062033
67920,post,AR,48,male,masters degree or equivalent,14,4360,514,1684.0727792,90.08333333333333,unspecified,96.35662119210265,2.9231879249095982,unspecified,NA,postcollege,1305,-0.3611322787850158
58547,post,AR,38,male,bachelors degree,22,491,471,103.45727991666666,90,asian,117.29430352573115,5.876970004622663,yes,16,college,1317,0.962156908455113
49125,post,AR,43,male,masters degree or equivalent,17,440,308,159.32587138333332,73.125,white,105.31617807887685,3.072376585301754,no,16,postcollege,1322,-0.3941330210341278
29896,post,AR,31,female,bachelors degree,27,228,223,49.15773883333333,69.45833333333333,white,132.23970401624268,5.840167348216539,yes,16,college,1308,1.735665800594585
53315,post,AR,21,female,unspecified,10,311,306,90.93730643333333,83.25,white,102.39649297175713,-15.355264247072483,yes,16,unspecified,1313,-1.0126137438525136
11319,post,AR,18,male,high school,19,732,571,218.22484601666667,72.625,white,111.30675057398027,3.0700729626275205,yes,11,hs,1325,0.09655696546722473
62609,post,AR,54,male,unspecified,13,438,130,76.4768964,73,white,87.04122872468464,9.315392467418008,yes,9,unspecified,1309,-1.3161975753262556
3767,post,AR,58,female,masters degree or equivalent,18,252,248,63.1896122,71,white,111.30675057398027,0,yes,18,postcollege,1324,-0.26569157886680206
61264,post,AR,53,female,bachelors degree,17,227,129,114.37892986666667,70.125,white,93.21971245113882,15.168842213039781,yes,16,college,1307,-0.3417739518932527
31185,post,AR,59,female,bachelors degree,22,755,384,175.21454648333335,69.625,white,120.33554738323792,2.835726147115892,yes,16,college,1317,0.223109610225815
51621,post,AR,39,female,bachelors degree,16,31,30,7.660984966666668,162.91666666666666,unspecified,114.37682353660779,-9.060645457730942,unspecified,NA,college,1307,-0.33688907114525224
16990,post,AR,31,male,associates or some college,14,43,42,10.071781433333333,70.54166666666667,unspecified,93.21971245113882,6.060096665873431,unspecified,NA,college,1322,-0.4335698250185
55235,post,AR,29,female,bachelors degree,19,64,54,18.6006365,209,white,123.17127353035382,-8.794449993746028,yes,19,college,1321,0.8309241161343488
9646,post,AR,49,female,bachelors degree,20,671,180,171.82617106666666,75.20833333333333,asian,96.35662119210265,20.9376823336285,yes,16,college,1326,1.7953345929404274
23879,post,AR,52,female,masters degree or equivalent,21,238,235,49.65005571666667,92.70833333333333,unspecified,126.13779899619367,-5.802251612955743,unspecified,NA,postcollege,1291,0.44700209241684746
55918,post,AR,57,male,high school,13,703,519,268.3220586,69.875,white,80.53167586467595,15.824945327426704,yes,12,hs,1322,-0.8715085711013791
50782,post,AR,46,female,bachelors degree,18,102,91,18.039622466666668,259.8333333333333,asian,111.30675057398027,0,yes,20,college,1326,0.8263637536082753
28211,post,AR,55,male,unspecified,21,2290,1146,1133.7708395833333,69.875,white,102.39649297175713,17.939054411480797,yes,18,unspecified,1291,0.18744544457470286
587,post,AR,59,female,associates or some college,11,1519,640,711.9277326833334,367.0416666666667,white,96.35662119210265,-6.109181740893106,yes,15,college,1328,-1.3653120771217102
27161,post,AR,56,male,associates or some college,10,445,418,102.66030518333334,107.5,asian,73.62967004333692,13.411558681347728,no,16,college,1331,-1.0291229347248
23597,post,AR,55,female,bachelors degree,25,1855,734,750.5404769,80.375,white,126.13779899619367,6.101905020049017,yes,16,college,1314,1.85554365583134
59127,post,AR,57,male,associates or some college,12,901,817,221.24339681666666,91.625,unspecified,80.53167586467595,12.688036586462871,unspecified,NA,college,1331,-0.29312231587028464
40610,post,AR,59,female,associates or some college,22,403,386,96.46949323333334,73.70833333333333,white,108.3885546641786,14.782718866175216,yes,14,college,1327,1.3367299074898389
38628,post,AR,17,male,high school,13,84,78,17.432529516666666,93.16666666666667,white,87.04122872468464,9.315392467418008,yes,10,hs,1325,-0.6905965865347143
69034,post,AR,49,male,bachelors degree,13,74,68,17.21407235,90.875,unspecified,93.21971245113882,3.1369087409638325,unspecified,NA,college,1310,-0.5158069060481748
32790,post,AR,58,female,bachelors degree,8,327,108,63.433799816666664,158.58333333333334,white,80.53167586467595,0,yes,12,college,1327,-1.4582224834700754
8240,post,AR,28,male,bachelors degree,19,1031,769,312.2286500166667,179.20833333333334,white,111.30675057398027,3.0700729626275205,yes,16,college,1320,-0.11469166013084742
37678,post,AR,33,female,masters degree or equivalent,26,1004,400,594.9587759333333,71.66666666666667,asian,126.13779899619367,9.063771756095505,yes,19,postcollege,1313,0.906505902254536
830,post,AR,30,male,bachelors degree,24,157,140,42.03980885,157.70833333333334,white,129.13989476473813,0,yes,16,college,1284,1.0465717211214352
67863,post,AR,36,male,unspecified,4,473,455,117.1723698,91.875,unspecified,96.35662119210265,-30.493527833574987,unspecified,NA,unspecified,1335,-2.548290198392673
1172,post,AR,49,male,bachelors degree,22,284,284,57.37588671666666,182.25,white,120.33554738323792,2.835726147115892,yes,16,college,1295,0.767653547599088
54558,post,AR,53,male,associates or some college,19,332,302,68.10378096666666,85.125,white,108.3885546641786,5.988268872429188,yes,14,college,1307,0.18249800167705482
27208,post,AR,23,unspecified,unspecified,0,277,263,55.97519045,70.08333333333333,white,58.894341237339184,-7.674607718113151,yes,11,unspecified,1342,-2.911701619736529
36438,post,AR,55,unspecified,bachelors degree,11,30,30,5.830907166666667,282.0416666666667,white,96.35662119210265,-6.109181740893106,yes,16,college,1329,-0.8378233054987128
1073,post,AR,53,female,masters degree or equivalent,23,457,387,143.13388178333332,90.875,unspecified,123.17127353035382,2.966525465839851,unspecified,NA,postcollege,1301,1.3429023523739936
23252,post,AR,46,male,bachelors degree,13,650,470,179.46308498333335,90.66666666666667,unspecified,102.39649297175713,-6.039871779654476,unspecified,NA,college,1327,-0.7022418787645414
29697,post,AR,26,male,some high school,21,274,189,145.6583902,106.25,white,117.29430352573115,3.041243857506771,yes,11,hs,1305,1.661542240544824
22060,post,AR,37,female,bachelors degree,9,160,152,38.65681565,91.04166666666667,asian,83.91638071555967,0,no,20,college,1304,-0.9804718315865443
3116,post,AR,37,male,masters degree or equivalent,15,300,282,78.16219446666666,70.125,white,108.3885546641786,-5.992061692421473,yes,19,postcollege,1325,-1.1956265682385592
39541,post,AR,53,male,associates or some college,21,434,343,126.46382076666667,69.91666666666667,white,105.31617807887685,15.019369304361078,yes,14,college,1299,0.5678442003296115
15489,post,AR,57,male,masters degree or equivalent,19,355,297,85.43382041666666,70.04166666666667,white,108.3885546641786,5.988268872429188,yes,20,postcollege,1326,0.1822091021562829
14661,post,AR,55,female,associates or some college,13,2365,1534,659.8040151666667,90.04166666666667,unspecified,114.37682353660779,-18.020202344505137,unspecified,NA,college,1309,-0.921974406017794
16942,post,AR,39,female,associates or some college,15,562,433,108.09799083333334,75,hispanic,102.39649297175713,0,yes,12,college,1316,-0.4728505121948099
22181,post,AR,31,female,bachelors degree,17,2069,844,974.50971235,69.45833333333333,white,111.30675057398027,-2.9181959098016677,yes,16,college,1316,0.41743135023683164
56803,post,AR,58,male,masters degree or equivalent,21,109,99,19.03054283333333,82.95833333333333,white,114.37682353660779,5.958723846630136,yes,18,postcollege,1326,1.0624333800767727
32071,post,AR,54,unspecified,unspecified,13,323,311,82.79004196666666,70.125,white,102.39649297175713,-6.039871779654476,yes,16,unspecified,1323,-0.8274358378722867
7322,post,AR,32,female,bachelors degree,15,899,657,172.10809755,79.33333333333333,white,108.3885546641786,-5.992061692421473,yes,16,college,1304,0.24232601746285373
17737,post,AR,51,unspecified,masters degree or equivalent,8,625,495,142.99033225,70.91666666666667,black,93.21971245113882,-12.688036586462871,no,14,postcollege,1332,-0.7319326822189136
43833,post,AR,55,female,masters degree or equivalent,15,125,121,29.147536216666666,69.91666666666667,white,111.30675057398027,-8.91025760222314,yes,20,postcollege,1325,0.5397884612105108
9741,post,AR,51,female,associates or some college,10,337,304,56.94152663333333,101.04166666666667,white,105.31617807887685,-18.274949354192202,no,14,college,1322,-1.0691346051193196
51149,post,AR,50,male,masters degree or equivalent,21,239,197,58.73343155,74.29166666666667,white,120.33554738323792,0,yes,18,postcollege,1298,0.11374408634906415
24781,post,AR,48,male,associates or some college,16,796,555,183.5786973,88.04166666666667,unspecified,105.31617807887685,0,unspecified,NA,college,1324,-0.06721403712014805
23680,post,AR,23,female,associates or some college,19,451,225,84.71772905,80.20833333333333,other,96.35662119210265,18.020202344505137,yes,16,college,1303,0.4668097440020561
13065,post,AR,54,female,bachelors degree,17,150,97,27.898352483333333,134.08333333333334,unspecified,123.17127353035382,-14.782718866175216,unspecified,NA,college,1301,-0.9397105255533976
4405,post,AR,46,female,bachelors degree,12,156,93,33.811915033333335,134.91666666666666,white,96.35662119210265,-3.1369087409638325,yes,17,college,1334,-1.7009699420101472
50145,post,AR,23,female,bachelors degree,23,233,209,49.789980783333334,74.83333333333333,white,111.30675057398027,14.8310484222134,yes,16,college,1296,1.3264338048868825
8404,post,AR,55,female,masters degree or equivalent,12,491,454,136.45209226666668,74,white,80.53167586467595,12.688036586462871,yes,20,postcollege,1319,-0.9022786179908473
4965,post,AR,47,female,masters degree or equivalent,23,200,183,33.33826525,70.875,white,108.3885546641786,17.749244332015067,yes,16,postcollege,1322,1.429241586749888
47969,post,AR,45,female,bachelors degree,23,188,165,45.09207523333333,78.125,white,117.29430352573115,8.843495470462514,yes,16,college,1305,0.6536069568776718
27113,post,AR,19,male,high school,14,101,96,27.025496633333333,277.8333333333333,white,111.30675057398027,-12.026941456968018,yes,12,hs,1326,-0.313228857753781
33838,post,AR,48,male,associates or some college,21,297,251,87.44431448333333,69.08333333333333,white,108.3885546641786,11.946992719059324,yes,14,college,1308,1.5367082781664976
34873,post,AR,57,male,masters degree or equivalent,16,312,311,61.05137858333333,70,white,93.21971245113882,12.096465627738027,yes,18,postcollege,1313,-0.21793067096503438
21515,post,AR,47,female,some high school,23,743,701,121.2065154,72.875,white,138.07987136445922,-11.942072368265556,yes,11,hs,1323,0.3188384454523924
25099,post,AR,54,male,bachelors degree,20,85,85,14.717271633333334,78.125,white,108.3885546641786,8.905748861552553,yes,16,college,1325,0.610589297422738
34517,post,AR,59,female,masters degree or equivalent,14,241,234,58.19505055,72.16666666666667,white,83.91638071555967,15.36342840145258,yes,18,postcollege,1312,-1.004920789539291
26982,post,AR,36,unspecified,unspecified,15,188,167,46.515137083333336,69.95833333333333,other,105.31617807887685,-2.9196851071197187,yes,17,unspecified,1293,-0.560889802884051
52855,post,AR,48,male,some high school,9,1032,523,299.83008738333336,69.83333333333333,white,77.24992505278499,6.6664556627746805,unspecified,NA,hs,1334,-1.2274369834216978
41932,post,AR,47,female,associates or some college,22,426,345,88.96217918333333,98.54166666666667,white,108.3885546641786,14.782718866175216,yes,13,college,1289,0.33775228860028883
29177,post,AR,41,female,masters degree or equivalent,22,471,461,88.17046633333334,356.0833333333333,unspecified,117.29430352573115,5.876970004622663,unspecified,NA,postcollege,1289,0.8596110233850279
4187,post,AR,56,male,associates or some college,18,34,31,4.879000066666667,48,white,99.27980911701225,12.026941456968018,yes,12,college,1304,-0.6648441456483062
4096,post,AR,49,male,masters degree or equivalent,17,193,192,40.60839691666666,264.2083333333333,white,111.30675057398027,-2.9181959098016677,no,20,postcollege,1326,-0.024871992183452395
60154,post,AR,55,male,associates or some college,21,272,241,71.52404413333333,69.70833333333333,white,105.31617807887685,15.019369304361078,yes,14,college,1293,0.7302204641131321
31181,post,AR,57,female,high school,11,31,28,6.367370516666666,363,white,90.24743945120954,0,yes,12,hs,1305,0.43306612620427776
54699,post,AR,34,male,associates or some college,18,587,343,153.73285125,70.25,white,117.29430352573115,-5.987552951750885,yes,14,college,1326,-0.2784956822788412
34025,post,AR,23,female,bachelors degree,5,298,262,65.39183438333333,144,unspecified,77.24992505278499,-7.1149592505737616,unspecified,NA,college,1329,-2.3961011517126476
39026,post,AR,49,female,bachelors degree,15,844,388,160.47720696666667,72.95833333333333,white,111.30675057398027,-8.91025760222314,yes,16,college,1324,-0.04023973164702071
66867,post,AR,57,male,high school,15,139,135,29.250831466666668,91.16666666666667,unspecified,105.31617807887685,-2.9196851071197187,unspecified,NA,hs,1315,-1.1494798440169802
23800,post,AR,43,female,high school,23,106,96,19.753240266666666,87.625,white,114.37682353660779,11.760975459585879,yes,12,hs,1305,1.8851614163244854
58360,post,AR,40,male,unspecified,9,328,244,81.70679083333333,153.95833333333334,unspecified,77.24992505278499,6.6664556627746805,unspecified,NA,unspecified,1313,-1.6528886657092008
3046,post,AR,49,female,masters degree or equivalent,15,203,112,36.68967058333333,252.75,white,105.31617807887685,-2.9196851071197187,yes,18,postcollege,1312,0.22662287145335003
49374,post,AR,52,female,masters degree or equivalent,20,181,180,34.09539783333334,90.91666666666667,unspecified,111.30675057398027,5.987552951750885,unspecified,NA,postcollege,1305,0.7772231819620052
47159,post,AR,21,female,bachelors degree,18,172,125,38.008502416666666,77.875,unspecified,105.31617807887685,5.990572495103422,unspecified,NA,college,1297,0.6602370019871544
17082,post,AR,56,female,associates or some college,22,66,64,11.803836983333333,234.83333333333334,white,111.30675057398027,11.864522956373548,yes,13,college,1318,0.5472301343123284
49518,post,AR,43,unspecified,masters degree or equivalent,25,52,48,35.981384299999995,72.91666666666667,white,120.33554738323792,11.90415663300476,yes,18,postcollege,1306,1.5417529943813282
44615,post,AR,35,female,bachelors degree,22,211,210,47.211741833333335,138.16666666666666,asian,114.37682353660779,8.794449993746028,no,16,college,1308,0.6182503849339916
15011,post,AR,56,female,high school,19,195,188,42.85126575,91.95833333333333,white,111.30675057398027,3.0700729626275205,yes,13,hs,1318,2.056451729069835
2541,post,AR,39,female,high school,15,256,209,90.76382338333333,72.58333333333333,unspecified,87.04122872468464,15.355264247072483,unspecified,NA,hs,1305,-0.35656604625727584
36332,post,AR,54,female,bachelors degree,8,225,222,47.19760888333334,71.625,white,90.24743945120954,-9.715763586533598,yes,14,college,1316,-2.2807699704724933
12931,post,AR,55,male,masters degree or equivalent,11,450,368,80.48209725,94.70833333333333,unspecified,96.35662119210265,-6.109181740893106,unspecified,NA,postcollege,1336,-0.08164551674273061
64240,post,AR,39,male,masters degree or equivalent,24,350,209,80.87211905000001,89.91666666666667,unspecified,129.13989476473813,0,unspecified,NA,postcollege,1305,1.3469297675146419
44168,post,AR,48,male,bachelors degree,20,64,64,16.62294466666667,70.41666666666667,white,117.29430352573115,0,unspecified,16,college,1320,0.4430834187559559
4465,post,AR,55,female,bachelors degree,20,1147,531,374.6457834166667,92.95833333333333,unspecified,99.27980911701225,18.014494408718903,unspecified,NA,college,1319,0.9750599380633035
60152,post,AR,54,female,associates or some college,13,634,409,181.21925703333335,69.95833333333333,white,90.24743945120954,6.109181740893106,yes,14,college,1338,-0.6405160197889868
64934,post,AR,55,female,unspecified,17,130,125,22.142302816666668,90.33333333333333,unspecified,105.31617807887685,3.072376585301754,unspecified,NA,unspecified,1325,0.04964338962666518
55995,post,AR,58,female,bachelors degree,10,3045,1380,2318.177106116667,70.41666666666667,white,87.04122872468464,0,yes,NA,college,1310,-0.5944679376906774
300,post,AR,58,female,phd,15,419,306,78.09331675,70.25,white,93.21971245113882,9.176780520618308,yes,20,postcollege,1303,0.9622296407051993
39602,post,AR,37,female,masters degree or equivalent,26,41,41,9.086475700000001,76.25,unspecified,120.33554738323792,14.866023369051248,yes,18,postcollege,1303,0.9633054172006799
68478,post,AR,48,female,high school,13,229,219,63.308470416666665,92.04166666666667,unspecified,102.39649297175713,-6.039871779654476,unspecified,NA,hs,1307,-0.6883545532685379
32791,post,AR,55,male,masters degree or equivalent,14,285,256,57.41989541666667,70.875,white,93.21971245113882,6.060096665873431,yes,18,postcollege,1330,-0.7987493560231411
65807,post,AR,26,female,bachelors degree,18,203,180,44.978907183333334,92.875,unspecified,117.29430352573115,-5.987552951750885,unspecified,NA,college,1310,0.3671868293389414
48309,post,AR,54,male,bachelors degree,13,437,178,97.6475147,74.58333333333333,black,87.04122872468464,9.315392467418008,yes,15,college,1305,-1.0778442187158606
51241,post,AR,47,female,bachelors degree,20,33,33,8.5613046,107.16666666666667,unspecified,111.30675057398027,5.987552951750885,unspecified,NA,college,1321,1.1160744194961496
2114,post,AR,42,female,bachelors degree,23,626,491,124.16220978333334,78.125,white,111.30675057398027,14.8310484222134,yes,16,college,1290,1.5645332281550375
34051,post,AR,56,female,associates or some college,20,362,360,78.98148366666666,69.45833333333333,white,108.3885546641786,8.905748861552553,yes,12,college,1326,-0.7550044052250731
40442,post,AR,44,female,bachelors degree,10,1479,796,807.1461249166667,69.625,hispanic,87.04122872468464,0,no,17,college,1338,-1.412537647164658
52719,post,AR,54,female,bachelors degree,21,1807,532,576.2116762333334,70.375,unspecified,111.30675057398027,9.028796809257656,unspecified,NA,college,1317,1.4156071771513656
2474,post,AR,57,female,associates or some college,15,584,288,140.59565033333334,71.70833333333333,white,87.04122872468464,15.355264247072483,yes,18,college,1324,-0.11206551939596189
49047,post,AR,44,female,high school,13,537,361,140.70235738333332,69.95833333333333,white,93.21971245113882,3.1369087409638325,yes,12,hs,1329,-1.1743660617911735
54318,post,AR,59,female,bachelors degree,21,338,303,95.98446478333334,69.75,white,114.37682353660779,5.958723846630136,yes,16,college,1326,0.7357260867798634
30524,post,AR,29,male,masters degree or equivalent,12,571,545,172.76692081666667,71.75,unspecified,108.3885546641786,-15.168842213039781,unspecified,NA,postcollege,1305,-0.5825898414914067
33681,post,AR,22,female,associates or some college,14,124,118,28.92956075,71.875,white,77.24992505278499,22.02988406422726,yes,14,college,1308,-0.809047594721025
53149,post,AR,54,female,masters degree or equivalent,19,220,216,50.30644998333334,70.625,white,102.39649297175713,11.98033056485066,yes,20,postcollege,1304,1.0153865287431887
16766,post,AR,35,male,bachelors degree,25,274,221,87.64832816666667,78.75,white,129.13989476473813,3.0998092515045528,yes,16,college,1283,1.9456279157746579
15090,post,AR,59,female,masters degree or equivalent,13,42,42,7.76889965,69.16666666666667,black,93.21971245113882,3.1369087409638325,yes,19,postcollege,1316,-1.2788844992985802
16958,post,AR,41,female,bachelors degree,24,587,505,158.5786722,90,unspecified,135.20157075228917,-6.061675987551041,unspecified,NA,college,1288,1.357625457740521
55207,post,AR,59,male,bachelors degree,14,63,63,12.639633333333332,118.91666666666667,white,96.35662119210265,2.9231879249095982,unspecified,16,college,1332,0.3303887729676908
41844,post,AR,53,male,associates or some college,13,389,352,115.55507628333334,89.875,unspecified,83.91638071555967,12.440240476542982,unspecified,NA,college,1309,-0.3112915044993348
47736,post,AR,25,female,bachelors degree,10,376,276,134.97149605,78.79166666666667,white,90.24743945120954,-3.206210726524901,yes,18,college,1338,-0.6822593038742564
33721,post,AR,55,female,high school,19,513,431,153.00113673333334,69.75,white,102.39649297175713,11.98033056485066,yes,12,hs,1308,0.42499663821357103
19342,post,AR,33,female,phd,18,3412,1089,1221.4517389,70.45833333333333,white,120.33554738323792,-9.028796809257656,no,20,postcollege,1319,0.8261561011435954
65610,post,AR,59,female,high school,11,58,58,11.180543083333333,120.58333333333333,unspecified,87.04122872468464,3.206210726524901,unspecified,NA,hs,1335,-0.3819651510112278
19056,post,AR,58,male,masters degree or equivalent,13,60,60,10.6467081,79.75,white,93.21971245113882,3.1369087409638325,yes,18,postcollege,1321,-0.8081355819737387
2268,post,AR,45,male,bachelors degree,18,85,47,16.488139083333333,207.83333333333334,white,123.17127353035382,-11.864522956373548,yes,16,college,1297,-0.02806936663041166
68608,post,AR,56,male,masters degree or equivalent,15,250,243,52.604501150000004,89.79166666666667,unspecified,105.31617807887685,-2.9196851071197187,unspecified,NA,postcollege,1301,-0.1359290814371003
23250,post,AR,54,female,associates or some college,21,123,122,24.952590116666666,69.75,white,114.37682353660779,5.958723846630136,yes,14,college,1301,1.2862975825737297
68513,post,AR,43,female,high school,19,2252,822,1197.4178539666668,90.58333333333333,unspecified,105.31617807887685,9.060645457730942,unspecified,NA,hs,1297,0.9860777257755394
54349,post,AR,57,female,associates or some college,14,310,181,73.53831941666667,71.70833333333333,white,83.91638071555967,15.36342840145258,yes,12,college,1313,-0.23566083017318018
58991,post,AR,15,female,high school,12,191,174,54.43285996666667,74.91666666666667,white,96.35662119210265,-3.1369087409638325,yes,8,hs,1318,-0.611971956101694
27006,post,AR,29,unspecified,unspecified,16,4090,867,1848.3919345166667,70.91666666666667,unspecified,105.31617807887685,0,unspecified,NA,unspecified,1300,-0.029194362164460665
48987,post,AR,59,female,bachelors degree,28,555,234,149.22077908333333,72.16666666666667,white,117.29430352573115,23.423139775219198,yes,16,college,1321,1.4686281851875633
22175,post,AR,41,female,associates or some college,14,788,755,240.83304305000001,112.25,white,99.27980911701225,0,yes,14,college,1299,-0.5114532885445267
1257,post,AR,58,unspecified,unspecified,23,6856,1992,1370.0689689833334,78.54166666666667,white,129.13989476473813,-3.0020957685444642,yes,18,unspecified,1294,1.0685590679449493
24101,post,AR,53,female,unspecified,22,162,152,29.1249225,70.25,white,123.17127353035382,0,yes,20,unspecified,1312,0.8624855644706527
467,post,AR,41,male,masters degree or equivalent,24,244,237,53.77546423333333,69.95833333333333,white,114.37682353660779,14.763071228130343,yes,18,postcollege,1303,1.7789733568797
34727,post,AR,29,male,bachelors degree,20,274,238,115.26614378333333,91.66666666666667,hispanic,120.33554738323792,-3.041243857506771,yes,14,college,1325,0.6221132677230898
61380,post,AR,52,female,associates or some college,16,1511,942,822.2037577833333,89.70833333333333,unspecified,87.04122872468464,18.274949354192202,unspecified,NA,college,1304,0.1864119925795233
68415,post,AR,49,female,associates or some college,17,1158,322,442.55410125000003,89.875,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA,college,1297,-0.8332440616035586
49840,post,AR,58,female,masters degree or equivalent,12,254,204,63.10972866666667,69.83333333333333,white,90.24743945120954,2.972272999929274,yes,18,postcollege,1331,-0.9967157431473042
24830,post,AR,59,female,associates or some college,16,252,177,62.844797766666666,86.20833333333333,white,105.31617807887685,0,yes,17,college,1329,-0.1588729446630318
61688,post,AR,41,female,masters degree or equivalent,16,365,281,60.53628176666667,70.20833333333333,white,126.13779899619367,-20.82162091731682,yes,18,postcollege,1326,0.92009223235038
5556,post,AR,34,male,bachelors degree,9,635,424,192.76068361666665,71.16666666666667,unspecified,73.62967004333692,10.286710672222753,unspecified,NA,college,1325,-1.2516213116002588
6366,post,AR,50,female,bachelors degree,13,309,227,109.08228356666666,70.25,white,90.24743945120954,6.109181740893106,yes,16,college,1334,-0.6785084265132276
3704,post,AR,32,male,bachelors degree,14,221,66,32.54145616666667,140.95833333333334,unspecified,102.39649297175713,-3.1166838547448776,unspecified,NA,college,1327,-0.8693643564447406
40944,post,AR,41,unspecified,unspecified,16,168,168,32.503276416666665,71,white,105.31617807887685,0,no,16,unspecified,1301,0.7270814049587466
40001,post,AR,56,female,masters degree or equivalent,18,200,179,38.984184033333335,98.04166666666667,white,108.3885546641786,2.9181959098016677,yes,20,postcollege,1299,0.38128784831131446
11634,post,AR,53,female,associates or some college,17,229,205,48.4799156,76.75,white,77.24992505278499,31.13862961139361,yes,15,college,1310,0.4595682741165531
40356,post,AR,59,female,masters degree or equivalent,18,131,118,32.20269716666667,73.91666666666667,white,108.3885546641786,2.9181959098016677,yes,18,postcollege,1295,0.05997135364313674
68461,post,AR,36,female,masters degree or equivalent,15,1007,527,514.9690340166667,90.83333333333333,unspecified,93.21971245113882,9.176780520618308,unspecified,NA,postcollege,1302,0.27852127069042165
40375,post,AR,24,male,masters degree or equivalent,18,351,263,115.92476355,75.20833333333333,white,105.31617807887685,5.990572495103422,yes,17,postcollege,1330,0.7315076043260138
62020,post,AR,54,female,masters degree or equivalent,9,282,230,60.8685452,128.875,white,96.35662119210265,-12.440240476542982,yes,18,postcollege,1339,-1.4154606862148604
36698,post,AR,25,male,masters degree or equivalent,38,163,73,51.59075488333333,232,white,151.4562671067919,14.01362455950138,yes,17,postcollege,1267,3.8451945447126374
31874,post,AR,56,female,masters degree or equivalent,18,253,245,58.288555116666664,69.91666666666667,white,99.27980911701225,12.026941456968018,yes,19,postcollege,1326,0.20583995545461298
3354,post,AR,43,female,bachelors degree,18,2052,630,529.6208236,72.91666666666667,white,117.29430352573115,-5.987552951750885,yes,18,college,1313,0.34644914707602975
7509,post,AR,30,male,bachelors degree,27,339,314,93.26795153333333,89.875,white,135.20157075228917,2.878300612170051,yes,16,college,1303,1.2644853463953614
63516,post,AR,54,male,high school,10,24,14,9.033124666666668,202.125,unspecified,80.53167586467595,6.5095528600086965,yes,12,hs,1332,-1.5453873013067476
47851,post,AR,53,male,masters degree or equivalent,14,403,338,103.5822756,70,white,83.91638071555967,15.36342840145258,yes,19,postcollege,1305,0.1856850953707324
26937,post,AR,51,female,bachelors degree,16,304,262,76.22218556666667,71.08333333333333,unspecified,108.3885546641786,-3.072376585301754,unspecified,NA,college,1296,-0.12075849573334155
63703,post,AR,57,female,associates or some college,12,237,210,42.769222750000004,128.25,other,83.91638071555967,9.30333173557915,yes,15,college,1325,-1.0197743725742137
23476,post,AR,50,female,bachelors degree,18,232,230,48.683150266666665,73.29166666666667,white,102.39649297175713,8.91025760222314,yes,16,college,1319,-0.602157975014496
46654,post,AR,57,female,bachelors degree,9,350,230,56.230731750000004,70,unspecified,90.24743945120954,-6.331058735649876,unspecified,NA,college,1314,-1.1843119565342775
5605,post,AR,54,female,associates or some college,13,379,365,68.15252720000001,70.91666666666667,white,96.35662119210265,0,yes,14,college,1328,0.23165974480169751
4451,post,AR,36,male,masters degree or equivalent,11,151,144,31.023377033333333,78.08333333333333,white,96.35662119210265,-6.109181740893106,yes,19,postcollege,1326,-1.2229257390048276
60535,post,AR,58,female,associates or some college,18,204,186,49.255105216666664,69.20833333333333,white,108.3885546641786,2.9181959098016677,yes,9,college,1323,1.570050515074438
33567,post,AR,40,male,masters degree or equivalent,21,714,272,151.85748963333333,69.91666666666667,white,123.17127353035382,-2.835726147115892,yes,17,postcollege,1316,1.2187182337706612
56120,post,AR,59,male,masters degree or equivalent,20,692,370,143.71913436666668,89.79166666666667,unspecified,117.29430352573115,0,unspecified,NA,postcollege,1324,0.7631656745035947
52799,post,AR,54,female,associates or some college,8,1035,391,305.3984836833333,70,white,96.35662119210265,-15.824945327426704,yes,14,college,1330,-1.4739980807627096
