ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu
35979,post,AR,19,female,associates or some college,21,1138,946,292.6814567,243.08333333333334,unspecified,123.17127353035382,-2.835726147115892,yes,13
36698,post,AR,25,male,masters degree or equivalent,38,163,73,51.59075488333333,232,white,151.4562671067919,14.01362455950138,yes,17
10166,post,AR,55,female,associates or some college,14,1185,370,297.50140955,71,white,108.3885546641786,-9.10874554716635,yes,14
5691,post,AR,38,male,bachelors degree,25,725,468,219.9720659,234.91666666666666,white,117.29430352573115,14.945400490511531,yes,19
21166,post,AR,30,male,masters degree or equivalent,16,191,176,38.930949733333335,96.79166666666667,white,105.31617807887685,0,yes,18
11160,post,AR,57,female,bachelors degree,15,1391,1334,289.2212708833333,97.79166666666667,unspecified,111.30675057398027,-8.91025760222314,unspecified,NA
17709,post,AR,35,female,bachelors degree,12,335,324,84.1617774,96,unspecified,90.24743945120954,2.972272999929274,unspecified,NA
34494,post,AR,55,female,bachelors degree,16,313,237,69.29063693333333,69.875,white,99.27980911701225,6.036368961864596,yes,16
68815,post,AR,45,female,associates or some college,10,373,261,82.08038441666667,93.625,unspecified,58.894341237339184,28.14688748734546,unspecified,NA
6336,post,AR,35,male,some high school,3,453,436,91.36098868333333,91.08333333333333,unspecified,70.13496580221123,-7.933387461446003,unspecified,NA
13439,post,AR,28,male,high school,11,771,716,180.32313986666668,73.04166666666667,white,93.21971245113882,-2.972272999929274,yes,13
996,post,AR,44,male,phd,17,932,918,213.34919111666667,69.875,white,87.04122872468464,21.347325939493956,no,20
51934,post,AR,46,male,associates or some college,25,246,127,47.79881625,70.95833333333333,white,120.33554738323792,11.90415663300476,yes,16
67906,post,AR,16,female,high school,12,204,155,78.78245143333334,109.04166666666667,unspecified,105.31617807887685,-12.096465627738027,unspecified,NA
68204,post,AR,43,unspecified,unspecified,7,367,363,65.79595541666667,90,unspecified,102.39649297175713,-25.14656791897214,unspecified,NA
13404,post,AR,52,male,high school,5,187,182,31.29674375,70.125,white,80.53167586467595,-10.39671006246472,yes,12
14472,post,AR,31,male,bachelors degree,17,514,503,88.36533801666667,71.875,white,108.3885546641786,0,yes,16
64143,post,AR,59,female,masters degree or equivalent,12,238,234,53.178673866666664,89.25,unspecified,93.21971245113882,0,unspecified,NA
4252,post,AR,57,female,bachelors degree,19,389,253,71.15265163333333,91.875,unspecified,123.17127353035382,-8.794449993746028,unspecified,NA
19363,post,AR,32,male,masters degree or equivalent,16,518,480,114.34895055,220.29166666666666,white,102.39649297175713,2.9196851071197187,yes,18
23608,post,AR,58,female,high school,10,300,277,54.77601425,70.125,hispanic,73.62967004333692,13.411558681347728,yes,12
43445,post,AR,49,female,bachelors degree,13,170,165,32.619092450000004,111.125,hispanic,99.27980911701225,-2.9231879249095982,no,16
68131,post,AR,53,male,associates or some college,19,618,454,188.71381478333333,112.16666666666667,unspecified,108.3885546641786,5.988268872429188,unspecified,NA
14168,post,AR,48,male,high school,15,190,134,35.757283900000004,261.75,white,93.21971245113882,9.176780520618308,yes,12
59270,post,AR,43,male,bachelors degree,12,688,457,261.05279268333334,69.875,asian,102.39649297175713,-9.176780520618308,no,16
11760,post,AR,42,female,masters degree or equivalent,21,974,911,267.8796205333333,74.04166666666667,asian,123.17127353035382,-2.835726147115892,yes,20
62585,post,AR,56,female,associates or some college,17,369,324,83.33718636666667,70.04166666666667,white,96.35662119210265,12.031933472075949,yes,14
11229,post,AR,59,female,bachelors degree,15,3404,459,752.92815015,90.08333333333333,unspecified,99.27980911701225,3.1166838547448776,unspecified,NA
11882,post,AR,59,female,masters degree or equivalent,13,458,442,101.4285728,117,unspecified,102.39649297175713,-6.039871779654476,unspecified,NA
38766,post,AR,56,male,associates or some college,11,1019,608,434.1308254666667,69.45833333333333,white,93.21971245113882,-2.972272999929274,yes,14
33148,post,AR,46,female,bachelors degree,17,591,438,178.16070325,70,white,108.3885546641786,0,yes,16
23228,post,AR,34,male,associates or some college,17,304,220,82.56619101666666,71.875,pacific_islander,105.31617807887685,3.072376585301754,yes,14
60455,post,AR,23,male,bachelors degree,13,140,134,29.69006355,197.04166666666666,white,99.27980911701225,-2.9231879249095982,yes,16
19369,post,AR,48,female,some high school,10,35,35,6.31775725,75.54166666666667,white,83.91638071555967,3.1248480091249746,yes,10
145,post,AR,50,female,high school,16,1158,1137,230.75571398333335,144.16666666666666,white,114.37682353660779,-9.060645457730942,yes,12
25645,post,AR,54,female,associates or some college,15,168,168,33.76008125,69.91666666666667,white,102.39649297175713,0,yes,14
54789,post,AR,23,female,masters degree or equivalent,17,1157,390,454.3365479833334,69.5,white,99.27980911701225,9.10874554716635,yes,18
62796,post,AR,40,male,associates or some college,11,455,363,159.63099135000002,69.875,white,93.21971245113882,-2.972272999929274,yes,12
61160,post,AR,48,female,masters degree or equivalent,4,390,256,138.78872533333333,91.79166666666667,unspecified,80.53167586467595,-14.668582506148283,unspecified,NA
34416,post,AR,22,female,bachelors degree,16,244,235,60.38610598333334,71.54166666666667,white,120.33554738323792,-15.019369304361078,yes,17
68890,post,AR,59,female,masters degree or equivalent,19,103,103,18.53982196666667,100.66666666666667,unspecified,108.3885546641786,5.988268872429188,unspecified,NA
22397,post,AR,29,female,masters degree or equivalent,21,331,309,74.70724328333334,90.83333333333333,unspecified,93.21971245113882,27.115834932099105,unspecified,NA
46469,post,AR,57,female,masters degree or equivalent,10,81,78,14.143752016666667,111.75,unspecified,87.04122872468464,0,unspecified,NA
29141,post,AR,24,female,bachelors degree,21,365,327,85.73480186666667,72.625,asian,114.37682353660779,5.958723846630136,yes,16
1986,post,AR,53,male,masters degree or equivalent,15,309,255,106.56547033333334,137.33333333333334,white,105.31617807887685,-2.9196851071197187,yes,19
20,post,AR,36,male,masters degree or equivalent,19,754,635,207.98285106666665,111.45833333333333,white,117.29430352573115,-2.9174799891233647,yes,20
44872,post,AR,38,female,unspecified,9,531,473,122.22398043333334,152,unspecified,80.53167586467595,3.384704850883722,unspecified,NA
25547,post,AR,28,unspecified,unspecified,12,606,591,130.07498651666666,319.0416666666667,unspecified,87.04122872468464,6.178483726454175,unspecified,NA
32702,post,AR,53,unspecified,unspecified,16,208,204,48.6235746,70.91666666666667,white,105.31617807887685,0,yes,16
60613,post,AR,20,male,associates or some college,20,203,163,53.20911996666667,73.70833333333333,white,117.29430352573115,0,yes,14
32532,post,AR,50,female,masters degree or equivalent,18,305,264,70.83885753333334,71.08333333333333,white,102.39649297175713,8.91025760222314,yes,20
48852,post,AR,24,female,bachelors degree,21,61,59,9.053354166666667,267.9583333333333,white,117.29430352573115,3.041243857506771,yes,16
54586,post,AR,58,male,associates or some college,18,92,92,15.77341625,77.33333333333333,white,102.39649297175713,8.91025760222314,yes,14
54957,post,AR,38,female,masters degree or equivalent,14,287,253,70.63491295,71.95833333333333,white,111.30675057398027,-12.026941456968018,yes,20
34057,post,AR,36,female,masters degree or equivalent,21,92,80,23.0320366,70.375,white,126.13779899619367,-5.802251612955743,yes,20
23241,post,AR,38,female,bachelors degree,12,146,108,60.7777757,148.70833333333334,asian,93.21971245113882,0,no,16
45466,post,AR,59,female,bachelors degree,16,194,192,35.43962501666667,199,white,96.35662119210265,8.959556886774195,yes,16
44242,post,AR,44,male,masters degree or equivalent,15,518,500,105.57572836666667,207.95833333333334,white,93.21971245113882,9.176780520618308,no,19
20590,post,AR,53,male,bachelors degree,19,112,93,15.4329938,103.95833333333333,white,105.31617807887685,9.060645457730942,yes,16
11284,post,AR,25,male,bachelors degree,20,76,66,15.0087174,131.29166666666666,white,111.30675057398027,5.987552951750885,yes,16
56681,post,AR,49,male,bachelors degree,19,18,18,4.105268166666667,232.25,white,117.29430352573115,-2.9174799891233647,yes,17
52250,post,AR,33,male,bachelors degree,20,446,395,111.73765478333334,69.95833333333333,white,108.3885546641786,8.905748861552553,yes,16
1933,post,AR,50,female,bachelors degree,17,974,618,393.8204802,90.125,unspecified,96.35662119210265,12.031933472075949,unspecified,NA
44465,post,AR,51,female,associates or some college,13,357,240,100.96628421666666,71,white,93.21971245113882,3.1369087409638325,yes,13
26691,post,AR,39,female,unspecified,16,561,372,238.92144748333334,70.20833333333333,white,93.21971245113882,12.096465627738027,yes,15
29316,post,AR,33,female,masters degree or equivalent,13,152,141,33.514232283333335,96.29166666666667,asian,83.91638071555967,12.440240476542982,no,18
34901,post,AR,29,female,masters degree or equivalent,27,1404,820,677.0027482166668,70.66666666666667,white,138.07987136445922,0,yes,20
52458,post,AR,58,female,associates or some college,14,372,257,98.78953885,115.5,unspecified,80.53167586467595,18.748133252336302,unspecified,NA
26950,post,AR,48,female,associates or some college,17,240,233,47.66241875,71.04166666666667,white,96.35662119210265,12.031933472075949,unspecified,15
30615,post,AR,40,female,bachelors degree,16,500,415,121.38489913333333,71.95833333333333,white,99.27980911701225,6.036368961864596,yes,16
7993,post,AR,57,female,masters degree or equivalent,21,1459,918,552.9178551666666,84.04166666666667,white,126.13779899619367,-5.802251612955743,yes,16
65721,post,AR,33,female,bachelors degree,20,275,264,57.541984883333335,92.04166666666667,unspecified,102.39649297175713,14.897810553974026,unspecified,NA
6814,post,AR,56,male,bachelors degree,16,150,149,31.91779015,333,white,108.3885546641786,-3.072376585301754,yes,16
43125,post,AR,59,female,associates or some college,16,363,333,87.13213731666667,84.29166666666667,white,99.27980911701225,6.036368961864596,no,14
30402,post,AR,44,female,masters degree or equivalent,16,573,523,84.98929181666666,70.95833333333333,native_american,96.35662119210265,8.959556886774195,yes,18
19192,post,AR,57,female,associates or some college,8,37,36,5.9930943,81.95833333333333,white,73.62967004333692,6.902005821339031,unspecified,14
27203,post,AR,18,unspecified,unspecified,11,126,113,27.3468233,102.95833333333333,unspecified,93.21971245113882,-2.972272999929274,unspecified,NA
60616,post,AR,56,female,masters degree or equivalent,19,148,140,35.318918016666665,77.875,white,108.3885546641786,5.988268872429188,yes,20
68585,post,AR,57,female,some high school,9,880,354,233.64494245,90.95833333333333,unspecified,90.24743945120954,-6.331058735649876,unspecified,NA
1979,post,AR,54,female,associates or some college,12,210,139,79.31159606666667,111.08333333333333,white,80.53167586467595,12.688036586462871,yes,15
55028,post,AR,39,male,masters degree or equivalent,21,306,231,66.09335923333333,70.75,white,102.39649297175713,17.939054411480797,yes,18
51195,post,AR,59,female,associates or some college,13,270,267,56.19162475,70.20833333333333,white,93.21971245113882,3.1369087409638325,yes,13
40584,post,AR,53,female,associates or some college,14,86,81,20.74787155,369.5416666666667,white,102.39649297175713,-3.1166838547448776,yes,13
9687,post,AR,52,male,masters degree or equivalent,15,144,141,29.4086559,70.875,white,105.31617807887685,-2.9196851071197187,yes,18
46999,post,AR,45,male,masters degree or equivalent,18,362,340,104.96049273333334,70.125,white,111.30675057398027,0,yes,19
10572,post,AR,57,male,masters degree or equivalent,21,2678,987,1090.6303828,168.83333333333334,white,102.39649297175713,17.939054411480797,yes,16
28659,post,AR,55,female,masters degree or equivalent,7,49,49,8.25121475,131.16666666666666,white,90.24743945120954,-12.997514398424556,yes,17
54138,post,AR,58,female,associates or some college,10,85,74,19.904997883333333,305.375,black,93.21971245113882,-6.178483726454175,yes,12
23729,post,AR,56,unspecified,unspecified,12,17,17,2.995488,152.70833333333334,other,96.35662119210265,-3.1369087409638325,yes,19
8647,post,AR,52,female,high school,9,383,334,104.94698768333333,78.33333333333333,white,80.53167586467595,3.384704850883722,yes,14
9395,post,AR,59,male,masters degree or equivalent,16,272,267,52.75085476666667,70.08333333333333,white,105.31617807887685,0,yes,19
2936,post,AR,48,male,masters degree or equivalent,21,80,50,10.640272883333333,122.58333333333333,unspecified,117.29430352573115,3.041243857506771,unspecified,NA
2278,post,AR,26,male,high school,13,397,233,125.92942,69.91666666666667,unspecified,96.35662119210265,0,unspecified,NA
12656,post,AR,37,male,masters degree or equivalent,27,88,88,17.65963045,161.125,white,132.23970401624268,5.840167348216539,yes,19
48850,post,AR,39,male,bachelors degree,27,338,280,90.85632058333334,72,white,132.23970401624268,5.840167348216539,yes,16
3678,post,AR,26,female,bachelors degree,23,243,236,54.95489813333334,72,white,117.29430352573115,8.843495470462514,yes,16
8496,post,AR,37,male,associates or some college,14,110,95,38.96179408333333,69.66666666666667,other,73.62967004333692,25.650139073675334,yes,16
16708,post,AR,26,female,associates or some college,9,210,194,43.7410454,93.75,white,77.24992505278499,6.6664556627746805,yes,13
28340,post,AR,53,unspecified,unspecified,14,1761,819,620.5214434166667,70.66666666666667,white,108.3885546641786,-9.10874554716635,yes,18
66124,post,AR,57,male,associates or some college,12,119,118,22.7077561,90.33333333333333,unspecified,90.24743945120954,2.972272999929274,unspecified,NA
62264,post,AR,38,male,bachelors degree,18,807,319,411.6905061,70.33333333333333,white,117.29430352573115,-5.987552951750885,no,15
39100,post,AR,56,male,phd,19,341,280,80.8784264,69.75,white,108.3885546641786,5.988268872429188,yes,20
61458,post,AR,44,male,masters degree or equivalent,13,522,464,213.44153056666667,69.75,white,114.37682353660779,-18.020202344505137,yes,19
39285,post,AR,24,female,bachelors degree,15,162,145,39.88355251666667,180.20833333333334,white,99.27980911701225,3.1166838547448776,yes,20
32724,post,AR,50,unspecified,masters degree or equivalent,14,1139,331,349.00068113333333,70.79166666666667,unspecified,102.39649297175713,-3.1166838547448776,unspecified,NA
65199,post,AR,55,female,masters degree or equivalent,15,840,438,356.2293748166667,106.5,unspecified,102.39649297175713,0,unspecified,NA
32423,post,AR,57,male,associates or some college,9,88,88,18.586250416666665,70.08333333333333,white,93.21971245113882,-9.30333173557915,yes,14
21267,post,AR,50,unspecified,unspecified,9,225,222,50.21726231666667,71.875,white,80.53167586467595,3.384704850883722,yes,19
39719,post,AR,54,female,bachelors degree,18,231,149,48.05775371666667,70.125,white,105.31617807887685,5.990572495103422,yes,16
43595,post,AR,50,male,bachelors degree,22,81,68,15.175895333333333,73,white,120.33554738323792,2.835726147115892,yes,16
68230,post,AR,45,male,associates or some college,19,429,412,110.01177403333334,92.04166666666667,unspecified,123.17127353035382,-8.794449993746028,unspecified,NA
62465,post,AR,56,male,high school,5,318,257,77.62960993333334,70.95833333333333,white,83.91638071555967,-13.781414913348442,yes,13
34236,post,AR,37,female,associates or some college,16,622,306,219.31559726666669,150.20833333333334,asian,108.3885546641786,-3.072376585301754,yes,13
38881,post,AR,56,male,bachelors degree,16,91,90,19.0691129,69.91666666666667,white,102.39649297175713,2.9196851071197187,yes,16
53118,post,AR,34,female,masters degree or equivalent,15,912,327,273.11747998333334,102.83333333333333,white,120.33554738323792,-17.939054411480797,yes,20
65916,post,AR,45,female,bachelors degree,18,1307,767,620.9149700166666,94.95833333333333,unspecified,96.35662119210265,14.950129381877616,unspecified,NA
47589,post,AR,43,female,bachelors degree,15,291,214,84.13252686666667,71.125,white,108.3885546641786,-5.992061692421473,yes,16
20129,post,AR,23,male,associates or some college,15,155,151,34.33273561666667,141.41666666666666,white,114.37682353660779,-11.98033056485066,yes,14
24610,post,AR,56,male,unspecified,15,512,507,104.17173225,70,white,99.27980911701225,3.1166838547448776,yes,12
2626,post,AR,38,unspecified,bachelors degree,19,3838,1257,746.5610774166666,93.125,white,102.39649297175713,11.98033056485066,yes,16
35566,post,AR,35,male,unspecified,20,122,113,72.09756636666667,79.70833333333333,white,108.3885546641786,8.905748861552553,yes,12
32106,post,AR,59,female,high school,24,223,207,54.58014731666667,71,white,123.17127353035382,5.968621234384315,yes,12
29427,post,AR,34,female,masters degree or equivalent,19,181,176,33.755740483333334,82.58333333333333,white,120.33554738323792,-5.958723846630136,yes,20
18905,post,AR,37,female,masters degree or equivalent,11,473,449,149.47981286666666,74.91666666666667,white,83.91638071555967,6.331058735649876,yes,18
53797,post,AR,31,male,masters degree or equivalent,19,755,350,261.9119999833333,69.95833333333333,white,108.3885546641786,5.988268872429188,yes,18
44310,post,AR,53,male,masters degree or equivalent,21,581,439,138.9769195,70.20833333333333,white,111.30675057398027,9.028796809257656,yes,17
14268,post,AR,28,male,associates or some college,15,63,63,8.7029373,226.75,white,87.04122872468464,15.355264247072483,no,14
15855,post,AR,51,female,bachelors degree,11,3004,697,600.5134777666667,259.0833333333333,white,83.91638071555967,6.331058735649876,yes,16
50378,post,AR,23,female,associates or some college,8,88,37,19.119973283333334,129.25,white,65.86309335852766,14.668582506148283,yes,15
12249,post,AR,50,female,high school,13,123,122,21.179854166666665,255.04166666666666,black,93.21971245113882,3.1369087409638325,yes,13
14779,post,AR,59,female,associates or some college,8,793,451,264.44981751666666,70.08333333333333,white,70.13496580221123,10.39671006246472,yes,14
35589,post,AR,32,female,masters degree or equivalent,23,440,104,158.18258056666667,88.95833333333333,other,114.37682353660779,11.760975459585879,unspecified,18
68050,post,AR,36,male,high school,9,539,507,141.3687735,97.33333333333333,unspecified,87.04122872468464,-3.1248480091249746,unspecified,NA
64862,post,AR,55,female,associates or some college,14,410,388,107.88165871666668,91.29166666666667,unspecified,105.31617807887685,-6.036368961864596,unspecified,NA
14734,post,AR,58,male,bachelors degree,20,740,740,150.141003,76.125,white,126.13779899619367,-8.843495470462514,yes,16
10732,post,AR,38,female,bachelors degree,14,563,428,215.93437538333333,69.79166666666667,white,96.35662119210265,2.9231879249095982,yes,16
60494,post,AR,33,female,associates or some college,23,735,605,239.46557633333333,75,white,117.29430352573115,8.843495470462514,unspecified,14
17457,post,AR,31,female,unspecified,23,1157,584,328.02959676666666,252.875,pacific_islander,129.13989476473813,-3.0020957685444642,yes,16
8701,post,AR,58,male,masters degree or equivalent,26,875,850,153.02752593333335,90.91666666666667,unspecified,126.13779899619367,9.063771756095505,unspecified,NA
9055,post,AR,56,female,bachelors degree,17,486,448,143.49805431666667,89.25,unspecified,90.24743945120954,18.141115212969055,unspecified,NA
26707,post,AR,56,female,masters degree or equivalent,10,314,289,84.6773919,69.58333333333333,white,77.24992505278499,9.791303671899655,yes,20
65773,post,AR,56,male,some high school,11,218,211,46.654420300000005,92.95833333333333,unspecified,93.21971245113882,-2.972272999929274,unspecified,NA
23998,post,AR,31,female,masters degree or equivalent,7,522,448,179.86561183333333,69.83333333333333,white,83.91638071555967,-6.6664556627746805,no,16
33283,post,AR,57,unspecified,unspecified,16,324,322,58.9462209,89.83333333333333,unspecified,105.31617807887685,0,unspecified,NA
32651,post,AR,51,female,masters degree or equivalent,20,959,231,345.57899148333337,70.58333333333333,white,108.3885546641786,8.905748861552553,yes,18
24780,post,AR,46,female,bachelors degree,18,1021,409,347.6540325166667,70.625,white,108.3885546641786,2.9181959098016677,yes,16
23627,post,AR,26,male,masters degree or equivalent,22,460,434,152.59528576666668,69.875,asian,114.37682353660779,8.794449993746028,no,18
64110,post,AR,26,male,masters degree or equivalent,26,196,193,41.500032016666665,100.75,unspecified,120.33554738323792,14.866023369051248,unspecified,NA
38020,post,AR,43,male,high school,20,206,200,49.168769366666666,73.08333333333333,white,111.30675057398027,5.987552951750885,yes,12
67508,post,AR,59,male,masters degree or equivalent,15,1690,366,373.1849283166666,90,unspecified,105.31617807887685,-2.9196851071197187,unspecified,NA
32986,post,AR,52,male,bachelors degree,19,608,301,129.5422692,69.70833333333333,white,83.91638071555967,30.46044282104812,yes,16
41858,post,AR,55,unspecified,bachelors degree,4,403,320,98.3039569,71.79166666666667,white,77.24992505278499,-11.386831694257324,yes,16
489,post,AR,51,female,bachelors degree,19,650,404,204.17116476666666,70.125,white,102.39649297175713,11.98033056485066,yes,17
63168,post,AR,43,male,unspecified,12,147,147,29.32891375,119.04166666666667,unspecified,80.53167586467595,12.688036586462871,unspecified,NA
37518,post,AR,32,male,associates or some college,13,88,88,18.606460916666666,121.04166666666667,white,105.31617807887685,-8.959556886774195,yes,14
23687,post,AR,59,female,bachelors degree,16,542,443,108.91373218333334,71,white,102.39649297175713,2.9196851071197187,yes,18
62855,post,AR,52,male,bachelors degree,15,109,105,17.283667733333335,94,white,102.39649297175713,0,yes,16
68614,post,AR,32,male,associates or some college,18,401,229,96.66427526666666,94,unspecified,105.31617807887685,5.990572495103422,unspecified,NA
3364,post,AR,51,female,high school,13,203,135,57.56743983333333,104.33333333333333,white,111.30675057398027,-14.950129381877616,yes,10
264,post,AR,42,female,bachelors degree,17,2845,575,715.0697558333333,133.91666666666666,unspecified,102.39649297175713,5.992061692421473,unspecified,NA
4835,post,AR,30,female,associates or some college,19,5263,4650,1816.8556915166666,69.29166666666667,white,105.31617807887685,9.060645457730942,yes,15
23497,post,AR,57,female,associates or some college,13,207,140,61.461447650000004,69.25,white,102.39649297175713,-6.039871779654476,yes,14
16307,post,AR,31,female,bachelors degree,8,151,126,26.4477075,103,white,108.3885546641786,-27.856878799502653,yes,16
57761,post,AR,28,male,phd,25,404,249,95.38666786666667,101,unspecified,138.07987136445922,-5.840167348216539,unspecified,NA
1638,post,AR,48,female,associates or some college,20,457,311,138.05259838333333,70.08333333333333,white,117.29430352573115,0,yes,14
8534,post,AR,25,female,associates or some college,17,600,443,137.29430515,192.5,white,114.37682353660779,-5.988268872429188,yes,15
22897,post,AR,50,male,associates or some college,7,16,16,2.7738796333333333,144.08333333333334,white,87.04122872468464,-9.791303671899655,yes,14
48696,post,AR,56,female,bachelors degree,13,685,447,210.0335432666667,75.83333333333333,white,108.3885546641786,-12.031933472075949,yes,16
61881,post,AR,40,male,masters degree or equivalent,17,475,336,230.85198861666666,102.16666666666667,white,114.37682353660779,-5.988268872429188,yes,20
67130,post,AR,59,male,associates or some college,12,307,228,56.378980033333335,92.08333333333333,unspecified,90.24743945120954,2.972272999929274,unspecified,NA
62333,post,AR,27,male,masters degree or equivalent,16,297,195,53.57056225,125.83333333333333,unspecified,111.30675057398027,-5.990572495103422,unspecified,NA
40214,post,AR,51,male,masters degree or equivalent,12,546,516,108.87812151666667,80.08333333333333,white,96.35662119210265,-3.1369087409638325,yes,19
40581,post,AR,55,male,bachelors degree,14,455,452,80.39554741666667,70.08333333333333,white,114.37682353660779,-15.097014419595538,yes,16
68410,post,AR,54,male,bachelors degree,11,885,778,337.7649017333334,91.66666666666667,unspecified,90.24743945120954,0,unspecified,NA
8232,post,AR,59,female,associates or some college,23,61,59,14.97627785,70.125,white,126.13779899619367,0,yes,14
7695,post,AR,53,female,bachelors degree,16,310,298,85.25171441666667,175.79166666666666,white,117.29430352573115,-11.978125446854307,yes,16
55299,post,AR,46,male,masters degree or equivalent,22,1180,542,319.6766029,70.25,asian,117.29430352573115,5.876970004622663,no,18
54590,post,AR,20,male,associates or some college,18,417,376,99.09346075,75.625,white,117.29430352573115,-5.987552951750885,yes,14
45967,post,AR,49,male,phd,21,495,308,131.71437966666667,75.66666666666667,white,120.33554738323792,0,yes,20
23585,post,AR,38,female,associates or some college,16,204,169,45.86071961666667,71.08333333333333,white,99.27980911701225,6.036368961864596,yes,14
2177,post,AR,52,female,bachelors degree,15,802,381,248.73282181666667,86.83333333333333,white,80.53167586467595,21.86481710708118,yes,16
34896,post,AR,29,female,bachelors degree,26,3690,552,1282.20193535,69.875,white,111.30675057398027,23.894820178308905,yes,16
12109,post,AR,50,male,phd,13,1101,1036,436.56737735,78.66666666666667,white,93.21971245113882,3.1369087409638325,yes,20
3876,post,AR,42,female,bachelors degree,18,1403,1298,339.7346839333333,73.75,hispanic,99.27980911701225,12.026941456968018,no,16
27255,post,AR,27,female,bachelors degree,13,194,190,38.99838853333333,97.95833333333333,white,93.21971245113882,3.1369087409638325,yes,18
21325,post,AR,48,female,bachelors degree,21,633,428,233.40786083333336,69.875,white,120.33554738323792,0,yes,18
65180,post,AR,22,female,associates or some college,20,160,122,67.37988361666666,197.375,unspecified,117.29430352573115,0,unspecified,NA
8110,post,AR,27,male,high school,16,520,478,180.63342790000002,211.20833333333334,asian,102.39649297175713,2.9196851071197187,yes,12
63244,post,AR,57,female,phd,18,691,176,81.95741653333334,192.04166666666666,unspecified,123.17127353035382,-11.864522956373548,unspecified,NA
39293,post,AR,47,male,phd,29,259,249,54.24248261666667,123.95833333333333,unspecified,126.13779899619367,17.411980431115765,unspecified,NA
68389,post,AR,46,female,associates or some college,17,1213,411,474.81445905000004,109,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA
21990,post,AR,55,female,associates or some college,19,1229,374,413.65242218333333,82.25,white,111.30675057398027,3.0700729626275205,yes,15
15068,post,AR,40,male,masters degree or equivalent,17,558,473,145.18016188333334,73.125,white,108.3885546641786,0,yes,14
1576,post,AR,53,female,some high school,13,358,218,98.58648843333333,131.16666666666666,unspecified,77.24992505278499,19.106696139317663,unspecified,NA
34441,post,AR,28,unspecified,unspecified,17,272,260,61.709761916666665,69.91666666666667,white,120.33554738323792,-11.946992719059324,yes,19
19722,post,AR,38,female,associates or some college,11,147,136,32.7585447,69.5,black,96.35662119210265,-6.109181740893106,yes,15
39509,post,AR,25,female,bachelors degree,21,178,104,63.93599733333333,102.91666666666667,white,120.33554738323792,0,yes,18
12145,post,AR,39,male,associates or some college,17,1320,1202,280.30268168333333,207.25,unspecified,90.24743945120954,18.141115212969055,unspecified,NA
41466,post,AR,48,male,bachelors degree,18,233,199,60.847641333333335,70.375,white,105.31617807887685,5.990572495103422,yes,16
55503,post,AR,51,female,associates or some college,11,316,301,79.19548908333334,71.04166666666667,white,99.27980911701225,-9.032369665802705,yes,13
6111,post,AR,58,male,high school,13,79,53,15.94924525,122,white,108.3885546641786,-12.031933472075949,yes,12
39984,post,AR,27,male,unspecified,18,113,111,25.20196515,74.58333333333333,native_american,99.27980911701225,12.026941456968018,yes,16
24930,post,AR,57,female,masters degree or equivalent,10,276,222,32.8014394,124.58333333333333,white,108.3885546641786,-21.347325939493956,yes,20
59392,post,AR,49,female,associates or some college,19,201,199,41.09704583333333,70.375,white,102.39649297175713,11.98033056485066,yes,15
28355,post,AR,36,unspecified,unspecified,23,284,227,113.75648268333335,84,white,129.13989476473813,-3.0020957685444642,yes,20
14846,post,AR,35,female,associates or some college,23,106,103,22.673823666666667,119.91666666666667,white,102.39649297175713,23.74130602443654,yes,15
68833,post,AR,43,female,bachelors degree,13,342,316,81.22551823333333,89.25,unspecified,96.35662119210265,0,unspecified,NA
8912,post,AR,54,female,masters degree or equivalent,14,683,563,131.36545338333335,70.16666666666667,white,96.35662119210265,2.9231879249095982,yes,19
36505,post,AR,16,female,some high school,16,106,91,37.42977575,74.04166666666667,asian,105.31617807887685,0,no,10
17901,post,AR,41,female,bachelors degree,12,184,154,36.07815825,239.79166666666666,hispanic,102.39649297175713,-9.176780520618308,yes,16
53058,post,AR,45,male,associates or some college,19,109,109,20.680697583333334,99,white,114.37682353660779,0,no,12
19157,post,AR,59,female,associates or some college,22,1176,1135,274.57493181666666,197.875,white,120.33554738323792,2.835726147115892,yes,15
39743,post,AR,44,male,masters degree or equivalent,10,306,245,64.69824185,71.125,unspecified,83.91638071555967,3.1248480091249746,unspecified,NA
1128,post,AR,44,female,bachelors degree,19,435,368,149.40090118333333,71.91666666666667,white,105.31617807887685,9.060645457730942,yes,19
42527,post,AR,50,female,high school,13,396,310,87.24596008333334,183.875,white,87.04122872468464,9.315392467418008,unspecified,12
53854,post,AR,53,female,masters degree or equivalent,18,1068,506,393.64043926666665,87.95833333333333,white,102.39649297175713,8.91025760222314,yes,18
63846,post,AR,40,male,associates or some college,13,151,147,27.7049353,89.54166666666667,unspecified,99.27980911701225,-2.9231879249095982,unspecified,NA
13086,post,AR,28,female,bachelors degree,27,1779,1356,243.81393953333333,94.70833333333333,unspecified,123.17127353035382,14.908597834105407,unspecified,NA
62885,post,AR,32,male,some high school,14,96,89,26.066548333333333,159.83333333333334,white,83.91638071555967,15.36342840145258,unspecified,10
29980,post,AR,44,female,bachelors degree,15,268,140,66.7891241,77.91666666666667,white,96.35662119210265,6.039871779654476,yes,16
